0.128693 0 0 0 0 0
0.159446 1 0 0 0 0
0.0144879 0 1 0 0 0
0.136293 0 0 1 0 0
0.0533347 0 0 0 1 0
0.0764851 0 0 0 0 1
0.15009 2 0 0 0 0
0.0466331 1 1 0 0 0
-0.106856 0 2 0 0 0
0.245124 1 0 1 0 0
-0.097214 0 1 1 0 0
0.120283 0 0 2 0 0
0.0644469 1 0 0 1 0
-0.0164018 0 1 0 1 0
0.0465127 0 0 1 1 0
0.02227 0 0 0 2 0
0.0924189 1 0 0 0 1
-0.129902 0 1 0 0 1
-0.00414947 0 0 1 0 1
0.0304148 0 0 0 1 1
-0.00622175 0 0 0 0 2
0.140723 3 0 0 0 0
0.0844461 2 1 0 0 0
-0.0217118 1 2 0 0 0
-0.17712 0 3 0 0 0
0.271062 2 0 1 0 0
0.0207894 1 1 1 0 0
-0.348467 0 2 1 0 0
0.361653 1 0 2 0 0
-0.298122 0 1 2 0 0
0.0483584 0 0 3 0 0
0.0567752 2 0 0 1 0
-0.00219059 1 1 0 1 0
-0.0904037 0 2 0 1 0
0.0892865 1 0 1 1 0
-0.0971193 0 1 1 1 0
0.0304207 0 0 2 1 0
0.0264616 1 0 0 2 0
-0.0161694 0 1 0 2 0
0.0166738 0 0 1 2 0
0.010254 0 0 0 3 0
0.139629 2 0 0 0 1
0.00243246 1 1 0 0 1
-0.217273 0 2 0 0 1
0.113495 1 0 1 0 1
-0.502426 0 1 1 0 1
-0.0142819 0 0 2 0 1
0.0397323 1 0 0 1 1
-0.0783289 0 1 0 1 1
-0.0134345 0 0 1 1 1
0.0167569 0 0 0 2 1
0.00765404 1 0 0 0 2
-0.238754 0 1 0 0 2
-0.294446 0 0 1 0 2
0.0138897 0 0 0 1 2
0.0192247 0 0 0 0 3
0.131763 4 0 0 0 0
0.125081 3 1 0 0 0
0.069904 2 2 0 0 0
-0.0392646 1 3 0 0 0
-0.178566 0 4 0 0 0
0.240009 3 0 1 0 0
0.107564 2 1 1 0 0
-0.160705 1 2 1 0 0
-0.475232 0 3 1 0 0
0.489243 2 0 2 0 0
-0.0131418 1 1 2 0 0
-0.707688 0 2 2 0 0
0.233849 1 0 3 0 0
-0.559617 0 1 3 0 0
-0.0983692 0 0 4 0 0
0.0484403 3 0 0 1 0
0.0143745 2 1 0 1 0
-0.0485923 1 2 0 1 0
-0.143454 0 3 0 1 0
0.0967508 2 0 1 1 0
-0.0446854 1 1 1 1 0
-0.25137 0 2 1 1 0
0.136078 1 0 2 1 0
-0.225683 0 1 2 1 0
-0.00798941 0 0 3 1 0
0.0225155 2 0 0 2 0
-0.00893016 1 1 0 2 0
-0.0575219 0 2 0 2 0
0.0335356 1 0 1 2 0
-0.0620723 0 1 1 2 0
0.00903753 0 0 2 2 0
0.0125294 1 0 0 3 0
-0.00879835 0 1 0 3 0
0.0084143 0 0 1 3 0
0.00561803 0 0 0 4 0
0.239833 3 0 0 0 1
0.208828 2 1 0 0 1
0.0674261 1 2 0 0 1
-0.124935 0 3 0 0 1
0.339213 2 0 1 0 1
-0.0926245 1 1 1 0 1
-0.500744 0 2 1 0 1
-0.0535543 1 0 2 0 1
-0.610448 0 1 2 0 1
-0.0482398 0 0 3 0 1
0.0713287 2 0 0 1 1
-0.00342065 1 1 0 1 1
-0.12786 0 2 0 1 1
0.0391143 1 0 1 1 1
-0.278643 0 1 1 1 1
-0.00878283 0 0 2 1 1
0.0256254 1 0 0 2 1
-0.033314 0 1 0 2 1
0.00330729 0 0 1 2 1
0.0125928 0 0 0 3 1
0.177854 2 0 0 0 2
0.0726617 1 1 0 0 2
-0.145112 0 2 0 0 2
-0.110344 1 0 1 0 2
-0.712822 0 1 1 0 2
-0.224047 0 0 2 0 2
0.0398282 1 0 0 1 2
-0.0846621 0 1 0 1 2
-0.0806428 0 0 1 1 2
0.0264049 0 0 0 2 2
0.104621 1 0 0 0 3
-0.120784 0 1 0 0 3
-0.384243 0 0 1 0 3
0.075877 0 0 0 1 3
0.281033 0 0 0 0 4
