1.27311 0 0 0 0 0
-1.21398 1 0 0 0 0
-0.361909 0 1 0 0 0
-1.4426 0 0 1 0 0
-0.28873 0 0 0 1 0
1.01645 0 0 0 0 1
0.927095 2 0 0 0 0
0.238362 1 1 0 0 0
-1.80401 0 2 0 0 0
1.33214 1 0 1 0 0
-0.135028 0 1 1 0 0
2.45321 0 0 2 0 0
0.504603 1 0 0 1 0
0.243398 0 1 0 1 0
0.422401 0 0 1 1 0
-0.384757 0 0 0 2 0
0.128051 1 0 0 0 1
0.190727 0 1 0 0 1
-3.62792 0 0 1 0 1
-0.0985711 0 0 0 1 1
-1.77073 0 0 0 0 2
-0.597914 3 0 0 0 0
1.21576 2 1 0 0 0
2.18493 1 2 0 0 0
2.20084 0 3 0 0 0
-2.63901 2 0 1 0 0
-3.02156 1 1 1 0 0
-1.3425 0 2 1 0 0
-7.81748 1 0 2 0 0
5.50271 0 1 2 0 0
-4.23716 0 0 3 0 0
0.212844 2 0 0 1 0
1.62204 1 1 0 1 0
-1.00526 0 2 0 1 0
1.74853 1 0 1 1 0
1.71937 0 1 1 1 0
0.205311 0 0 2 1 0
0.482821 1 0 0 2 0
-0.351701 0 1 0 2 0
0.532367 0 0 1 2 0
-0.20356 0 0 0 3 0
-3.94582 2 0 0 0 1
-2.37249 1 1 0 0 1
-0.768777 0 2 0 0 1
-2.52337 1 0 1 0 1
-3.31031 0 1 1 0 1
1.47351 0 0 2 0 1
1.10707 1 0 0 1 1
1.03462 0 1 0 1 1
0.866 0 0 1 1 1
0.501478 0 0 0 2 1
4.93739 1 0 0 0 2
0.427364 0 1 0 0 2
3.9337 0 0 1 0 2
0.929579 0 0 0 1 2
0 0 0 0 0 3
-2.10036 4 0 0 0 0
-0.720876 3 1 0 0 0
1.08559 2 2 0 0 0
1.0712 1 3 0 0 0
-1.46537 0 4 0 0 0
2.61756 3 0 1 0 0
3.05655 2 1 1 0 0
0.413797 1 2 1 0 0
-3.49845 0 3 1 0 0
6.58219 2 0 2 0 0
-0.644656 1 1 2 0 0
-2.33559 0 2 2 0 0
4.58624 1 0 3 0 0
-2.48621 0 1 3 0 0
1.38411 0 0 4 0 0
0.46872 3 0 0 1 0
-1.14189 2 1 0 1 0
0.216291 1 2 0 1 0
1.15675 0 3 0 1 0
-2.48407 2 0 1 1 0
-2.7933 1 1 1 1 0
0.101147 0 2 1 1 0
-0.726314 1 0 2 1 0
0.62064 0 1 2 1 0
-0.61405 0 0 3 1 0
-0.186311 2 0 0 2 0
0.115953 1 1 0 2 0
-0.365859 0 2 0 2 0
0.37398 1 0 1 2 0
0.171149 0 1 1 2 0
-0.532032 0 0 2 2 0
-0.0550651 1 0 0 3 0
0.110856 0 1 0 3 0
0.165308 0 0 1 3 0
0.0249203 0 0 0 4 0
8.35313 3 0 0 0 1
-1.89684 2 1 0 0 1
-4.92771 1 2 0 0 1
-6.81681 0 3 0 0 1
-5.17679 2 0 1 0 1
6.91337 1 1 1 0 1
18.2613 0 2 1 0 1
4.16404 1 0 2 0 1
-6.51211 0 1 2 0 1
10.026 0 0 3 0 1
0.319708 2 0 0 1 1
0.274809 1 1 0 1 1
1.79186 0 2 0 1 1
-2.02583 1 0 1 1 1
-3.71551 0 1 1 1 1
-3.7983 0 0 2 1 1
-0.304303 1 0 0 2 1
-0.455194 0 1 0 2 1
-0.300985 0 0 1 2 1
0.139329 0 0 0 3 1
-7.09555 2 0 0 0 2
6.20349 1 1 0 0 2
4.69026 0 2 0 0 2
9.39685 1 0 1 0 2
-2.37803 0 1 1 0 2
2.26748 0 0 2 0 2
-1.78618 1 0 0 1 2
-2.94874 0 1 0 1 2
-1.958 0 0 1 1 2
0.32941 0 0 0 2 2
0 1 0 0 0 3
0 0 1 0 0 3
0 0 0 1 0 3
0 0 0 0 1 3
0 0 0 0 0 4
