-0.0374565 0 0 0 0 0
-0.0979908 1 0 0 0 0
-0.154627 0 1 0 0 0
-0.0842369 0 0 1 0 0
-0.0376696 0 0 0 1 0
-0.224789 0 0 0 0 1
-0.0389713 2 0 0 0 0
-0.0175953 1 1 0 0 0
-0.0552336 0 2 0 0 0
-0.0759489 1 0 1 0 0
-0.0902142 0 1 1 0 0
-0.0726129 0 0 2 0 0
-0.00739499 1 0 0 1 0
0.249433 0 1 0 1 0
0.0142305 0 0 1 1 0
-0.0255622 0 0 0 2 0
-0.144947 1 0 0 0 1
1.1415 0 1 0 0 1
-0.111268 0 0 1 0 1
-0.0783473 0 0 0 1 1
-0.0695201 0 0 0 0 2
0.10339 3 0 0 0 0
0.134835 2 1 0 0 0
0.105167 1 2 0 0 0
0.00800686 0 3 0 0 0
0.00364868 2 0 1 0 0
0.0485147 1 1 1 0 0
0.0466954 0 2 1 0 0
0.0208083 1 0 2 0 0
0.038736 0 1 2 0 0
-0.0619258 0 0 3 0 0
0.0101229 2 0 0 1 0
0.0367273 1 1 0 1 0
-0.0638592 0 2 0 1 0
0.0280049 1 0 1 1 0
-0.0172322 0 1 1 1 0
0.0529829 0 0 2 1 0
0.0196086 1 0 0 2 0
-0.0545743 0 1 0 2 0
-0.0214103 0 0 1 2 0
0.0286639 0 0 0 3 0
0.303638 2 0 0 0 1
0.132158 1 1 0 0 1
-0.414572 0 2 0 0 1
0.273334 1 0 1 0 1
0.342028 0 1 1 0 1
0.0518728 0 0 2 0 1
-0.00981748 1 0 0 1 1
-0.577101 0 1 0 1 1
0.0271512 0 0 1 1 1
0.000560855 0 0 0 2 1
0.159577 1 0 0 0 2
-0.284241 0 1 0 0 2
0.287516 0 0 1 0 2
-0.00946911 0 0 0 1 2
0.429746 0 0 0 0 3
