RF1T_shift = -65186.8 -65188.7 -65188.3 -65190.1 -65189 -65188.6 -65188.9 -65189.8 -65189.5 -65189.4 -65188.8 -65188.8 -65189.4 -65189.2 -65188.7 -65190.2 
RF1B_shift = -65199.2 -65187.4 -65188.8 -65188.8 -65189.5 -65187.6 -65188.2 -65188.7 -65189.6 -65189 -65188.3 -65188.6 -65187.8 -65188.8 -65189.1 -65189.7 
LF1T_shift = 64911.1 64910.3 64910.4 64910.7 64910.3 64910.4 64910.7 64910.6 64911.2 64910.6 64910.2 64910.2 64910.7 64910.8 64910.5 64915.8 
LF1B_shift = 64898.7 64887.9 64911.6 64895.4 64911.6 64906.8 64902.3 64909.3 64916 64911.6 64920.5 64895.6 64911.6 64911.6 64911.6 64912 
