1.33267 0 0 0 0 0
-1.41048 1 0 0 0 0
-0.8056 0 1 0 0 0
-1.40674 0 0 1 0 0
-0.322379 0 0 0 1 0
0.945636 0 0 0 0 1
1.9539 2 0 0 0 0
0.548521 1 1 0 0 0
-1.93292 0 2 0 0 0
1.38583 1 0 1 0 0
-0.298329 0 1 1 0 0
3.32856 0 0 2 0 0
0.380524 1 0 0 1 0
0.271578 0 1 0 1 0
0.141843 0 0 1 1 0
-0.427301 0 0 0 2 0
-0.319796 1 0 0 0 1
0.408543 0 1 0 0 1
-2.77578 0 0 1 0 1
0.0314586 0 0 0 1 1
-2.99242 0 0 0 0 2
-1.68348 3 0 0 0 0
0.631906 2 1 0 0 0
2.13806 1 2 0 0 0
2.07644 0 3 0 0 0
-3.74569 2 0 1 0 0
-4.663 1 1 1 0 0
-1.72454 0 2 1 0 0
-6.01535 1 0 2 0 0
6.52367 0 1 2 0 0
-4.04692 0 0 3 0 0
0.556602 2 0 0 1 0
1.75447 1 1 0 1 0
-0.748383 0 2 0 1 0
1.46761 1 0 1 1 0
1.89848 0 1 1 1 0
0.0342076 0 0 2 1 0
0.401384 1 0 0 2 0
-0.316984 0 1 0 2 0
0.384525 0 0 1 2 0
-0.212798 0 0 0 3 0
-2.35386 2 0 0 0 1
-1.47906 1 1 0 0 1
-0.553901 0 2 0 0 1
-2.31372 1 0 1 0 1
-1.43716 0 1 1 0 1
0.42652 0 0 2 0 1
1.37555 1 0 0 1 1
1.54933 0 1 0 1 1
0.897852 0 0 1 1 1
0.569558 0 0 0 2 1
1.43228 1 0 0 0 2
0.876873 0 1 0 0 2
5.44501 0 0 1 0 2
0.729725 0 0 0 1 2
0 0 0 0 0 3
-2.16986 4 0 0 0 0
-0.658561 3 1 0 0 0
1.70407 2 2 0 0 0
1.62927 1 3 0 0 0
-2.38225 0 4 0 0 0
6.14573 3 0 1 0 0
2.76709 2 1 1 0 0
-0.734995 1 2 1 0 0
-4.43597 0 3 1 0 0
5.79311 2 0 2 0 0
-2.75121 1 1 2 0 0
1.24632 0 2 2 0 0
5.65996 1 0 3 0 0
-5.41293 0 1 3 0 0
1.95373 0 0 4 0 0
0.350859 3 0 0 1 0
-1.23715 2 1 0 1 0
0.386749 1 2 0 1 0
1.46657 0 3 0 1 0
-3.03821 2 0 1 1 0
-3.16223 1 1 1 1 0
1.00358 0 2 1 1 0
-1.0616 1 0 2 1 0
0.991958 0 1 2 1 0
-1.10975 0 0 3 1 0
-0.126331 2 0 0 2 0
-0.0140724 1 1 0 2 0
-0.449457 0 2 0 2 0
0.396403 1 0 1 2 0
0.435035 0 1 1 2 0
-0.525672 0 0 2 2 0
-0.0736865 1 0 0 3 0
0.0882895 0 1 0 3 0
0.190296 0 0 1 3 0
0.0440927 0 0 0 4 0
6.0187 3 0 0 0 1
-2.27721 2 1 0 0 1
-3.41771 1 2 0 0 1
-5.13367 0 3 0 0 1
-4.24223 2 0 1 0 1
7.25001 1 1 1 0 1
17.654 0 2 1 0 1
5.14826 1 0 2 0 1
-12.1253 0 1 2 0 1
12.4174 0 0 3 0 1
0.592577 2 0 0 1 1
-0.616021 1 1 0 1 1
0.185669 0 2 0 1 1
-0.900399 1 0 1 1 1
-3.41915 0 1 1 1 1
-4.74547 0 0 2 1 1
-0.142794 1 0 0 2 1
-0.578125 0 1 0 2 1
-0.334887 0 0 1 2 1
0.16105 0 0 0 3 1
-5.58179 2 0 0 0 2
5.15972 1 1 0 0 2
4.61095 0 2 0 0 2
7.13207 1 0 1 0 2
-5.72299 0 1 1 0 2
4.46053 0 0 2 0 2
-1.27022 1 0 0 1 2
-1.67597 0 1 0 1 2
-2.6394 0 0 1 1 2
0.114237 0 0 0 2 2
0 1 0 0 0 3
0 0 1 0 0 3
0 0 0 1 0 3
0 0 0 0 1 3
0 0 0 0 0 4
