### FSI tabel with Julich A Potential (2-Gauss potential)  calculated by T-operator (on-shell approximation)#####
# krel [MeV] # Influence Factor(S) # Influence Factor(T)
3 3.67801 1.61445
9 3.83292 1.67882
18 3.92639 1.71654
30 3.97949 1.76907
45 3.95886 1.80303
63 3.84923 1.8123
84 3.66896 1.78828
108 3.45541 1.72972
135 3.24171 1.63774
165 3.04547 1.52177
198 2.87066 1.39722
234 2.71401 1.2965
273 2.57029 1.3587
315 2.43527 1.46152
360 2.30683 1.54077
408 2.18487 1.58577
459 2.07053 1.59829
513 1.96524 1.58448
570 1.86989 1.55296
630 1.78461 1.5121
693 1.70882 1.4683
759 1.6416 1.42555
828 1.58195 1.38586
900 1.52894 1.35001
975 1.48176 1.31804
1053 1.4397 1.28969
1134 1.40213 1.26457
1218 1.36853 1.24229
1305 1.33841 1.22246
1395 1.31135 1.20476
1488 1.287 1.18892
1584 1.26504 1.17469
1683 1.24518 1.16187
1785 1.22719 1.15029
1890 1.21086 1.1398
1998 1.196 1.13028
2109 1.18246 1.12161
2223 1.17009 1.11369
2340 1.15877 1.10646
2460 1.14839 1.09983
2583 1.13886 1.09374
2709 1.1301 1.08814
2838 1.12202 1.08298
2970 1.11456 1.07821
3105 1.10767 1.07381
3243 1.10129 1.06973
3384 1.09538 1.06595
3528 1.08989 1.06243
3675 1.08479 1.05917
3825 1.08004 1.05612
