### FSI tabel with Julich B Potential (2-Gauss potential)  calculated by T-operator (on-shell approximation)#####
# krel [MeV] # Influence Factor(S) # Influence Factor(T)
3 1.66156 1.5534
9 1.73562 1.55957
18 1.78096 1.61014
30 1.8316 1.66201
45 1.86344 1.7002
63 1.86549 1.72616
84 1.83183 1.72655
108 1.7622 1.69728
135 1.65737 1.63721
165 1.53088 1.55178
198 1.40086 1.44836
234 1.33609 1.33791
273 1.4425 1.23419
315 1.55441 1.15687
360 1.63582 1.18046
408 1.68074 1.22609
459 1.69125 1.24984
513 1.67397 1.25383
570 1.63759 1.2448
630 1.59082 1.22894
693 1.54061 1.21061
759 1.49142 1.19228
828 1.44561 1.17509
900 1.40415 1.15946
975 1.36715 1.14545
1053 1.33434 1.13297
1134 1.30526 1.12187
1218 1.27946 1.11197
1305 1.25651 1.10314
1395 1.23603 1.09523
1488 1.2177 1.08813
1584 1.20124 1.08174
1683 1.18641 1.07597
1785 1.17302 1.07074
1890 1.1609 1.06599
1998 1.14988 1.06168
2109 1.13986 1.05774
2223 1.13072 1.05414
2340 1.12236 1.05084
2460 1.1147 1.04781
2583 1.10767 1.04502
2709 1.1012 1.04246
2838 1.09524 1.04009
2970 1.08974 1.0379
3105 1.08466 1.03587
3243 1.07995 1.03399
3384 1.07559 1.03225
3528 1.07153 1.03062
3675 1.06776 1.02911
3825 1.06425 1.0277
