# RS2 flag : seg : offset 
1 0 2.44471
1 1 3.61825
1 2 4.33899
1 3 4.5156
1 4 4.23167
1 5 4.16225
1 6 4.66471
1 7 4.30746
1 8 4.63579
1 9 4.08117
1 10 4.56728
1 11 4.55107
1 12 3.88376
1 13 3.86502
1 14 3.73683
1 15 3.9523
0 0 0.949128
0 1 1.56602
0 2 2.50182
0 3 1.54779
0 4 2.93807
0 5 2.66909
0 6 2.89664
0 7 3.67769
0 8 4.12199
0 9 3.50228
0 10 3.65183
0 11 0.5009
0 12 1.98495
0 13 2.39023
0 14 3.91609
0 15 4.45295
coin offset -453.534
