-0.210031 0 0 0 0 0
0.312154 1 0 0 0 0
0.903332 0 1 0 0 0
0.415773 0 0 1 0 0
-0.223193 0 0 0 1 0
1.92139 0 0 0 0 1
1.62655 2 0 0 0 0
-1.19865 1 1 0 0 0
-0.850489 0 2 0 0 0
-0.133897 1 0 1 0 0
-0.548311 0 1 1 0 0
1.43362 0 0 2 0 0
-0.0868517 1 0 0 1 0
0.59298 0 1 0 1 0
-0.6715 0 0 1 1 0
-0.00810161 0 0 0 2 0
1.67947 1 0 0 0 1
-4.30434 0 1 0 0 1
-0.755466 0 0 1 0 1
-1.01455 0 0 0 1 1
0.403242 0 0 0 0 2
0.599265 3 0 0 0 0
-1.18491 2 1 0 0 0
-1.57024 1 2 0 0 0
2.49244 0 3 0 0 0
-1.50117 2 0 1 0 0
0.09681 1 1 1 0 0
0.909094 0 2 1 0 0
-4.08398 1 0 2 0 0
3.78341 0 1 2 0 0
0.00977677 0 0 3 0 0
0.398025 2 0 0 1 0
-0.537183 1 1 0 1 0
0.27009 0 2 0 1 0
1.40268 1 0 1 1 0
-0.685372 0 1 1 1 0
-0.690999 0 0 2 1 0
-0.0131879 1 0 0 2 0
-0.391293 0 1 0 2 0
0.168545 0 0 1 2 0
0.0692113 0 0 0 3 0
1.80373 2 0 0 0 1
-2.61525 1 1 0 0 1
1.051 0 2 0 0 1
3.4332 1 0 1 0 1
-3.01327 0 1 1 0 1
-0.213037 0 0 2 0 1
-0.233195 1 0 0 1 1
1.27914 0 1 0 1 1
0.396109 0 0 1 1 1
0.031888 0 0 0 2 1
-3.15629 1 0 0 0 2
3.69836 0 1 0 0 2
0.641631 0 0 1 0 2
-0.213511 0 0 0 1 2
-0.826755 0 0 0 0 3
